log_id,shipment_id,reading_timestamp,recorded_temperature_c,within_range
L00004445,S000748,2022-08-29 10:54:33,7.3,True
L00004446,S000748,2022-08-30 04:49:05,7.6,True
L00004447,S000748,2022-08-30 17:43:38,3.5,True
L00004448,S000748,2022-08-30 20:38:11,3.4,True
L00004449,S000748,2022-08-31 22:32:44,6.4,True
L00004450,S000748,2022-09-01 02:27:16,3.7,True
L00004451,S000748,2022-09-02 01:21:49,7.1,True
L00004452,S000748,2022-09-02 08:16:22,5.4,True
L00004453,S000748,2022-09-02 16:10:55,4.2,True
L00004454,S000748,2022-09-02 17:05:27,6.8,True
L00004455,S000748,2022-09-03 18:00:00,5.0,True
L00004456,S000749,2024-11-11 22:00:00,4.5,True
L00004457,S000749,2024-11-11 11:00:00,7.6,True
L00004458,S000749,2024-11-12 13:00:00,3.9,True
L00004459,S000749,2024-11-12 01:00:00,3.9,True
L00004460,S000750,2023-10-15 06:00:00,6.8,True
L00004461,S000750,2023-10-16 06:00:00,4.8,True
L00004462,S000750,2023-10-16 11:00:00,3.7,True
L00004463,S000751,2024-10-23 12:00:00,2.9,True
L00004464,S000751,2024-10-23 22:00:00,5.8,True
L00004465,S000751,2024-10-23 18:00:00,7.2,True
L00004466,S000751,2024-10-24 08:00:00,3.2,True
L00004467,S000752,2024-12-13 06:00:00,7.4,True
L00004468,S000752,2024-12-14 06:00:00,6.0,True
L00004469,S000752,2024-12-14 03:00:00,3.9,True
L00004470,S000752,2024-12-14 18:00:00,3.3,True
L00004471,S000753,2023-08-27 19:00:00,4.1,True
L00004472,S000753,2023-08-27 19:00:00,5.4,True
L00004473,S000753,2023-08-28 02:00:00,5.1,True
L00004474,S000754,2024-02-24 04:00:00,3.1,True
L00004475,S000754,2024-02-24 19:00:00,3.0,True
L00004476,S000754,2024-02-25 08:00:00,5.8,True
L00004477,S000754,2024-02-25 12:00:00,3.4,True
L00004478,S000754,2024-02-26 03:00:00,2.8,True
L00004479,S000755,2023-03-24 09:00:00,3.6,True
L00004480,S000755,2023-03-25 02:00:00,3.2,True
L00004481,S000755,2023-03-25 07:00:00,3.0,True
L00004482,S000755,2023-03-25 03:00:00,4.3,True
L00004483,S000756,2023-06-09 12:00:00,6.0,True
L00004484,S000756,2023-06-09 17:00:00,5.7,True
L00004485,S000756,2023-06-10 11:00:00,3.7,True
L00004486,S000757,2022-08-05 04:00:00,4.6,True
L00004487,S000757,2022-08-05 14:54:33,5.1,True
L00004488,S000757,2022-08-06 09:49:05,3.1,True
L00004489,S000757,2022-08-07 02:43:38,4.6,True
L00004490,S000757,2022-08-07 18:38:11,4.1,True
L00004491,S000757,2022-08-07 14:32:44,3.3,True
L00004492,S000757,2022-08-07 18:27:16,2.3,True
L00004493,S000757,2022-08-09 03:21:49,4.8,True
L00004494,S000757,2022-08-09 11:16:22,6.0,True
L00004495,S000757,2022-08-09 13:10:55,3.5,True
L00004496,S000757,2022-08-10 11:05:27,1.2,False
L00004497,S000757,2022-08-10 21:00:00,7.1,True
L00004498,S000758,2023-07-29 13:00:00,6.5,True
L00004499,S000758,2023-07-30 01:36:00,7.2,True
L00004500,S000758,2023-07-30 17:12:00,4.4,True
L00004501,S000758,2023-07-30 11:48:00,5.7,True
L00004502,S000758,2023-07-30 23:24:00,4.6,True
L00004503,S000758,2023-07-31 20:00:00,4.7,True
L00004504,S000759,2023-09-03 02:00:00,2.8,True
L00004505,S000759,2023-09-03 18:42:51,4.7,True
L00004506,S000759,2023-09-04 21:25:43,7.4,True
L00004507,S000759,2023-09-04 18:08:34,7.4,True
L00004508,S000759,2023-09-05 08:51:26,3.6,True
L00004509,S000759,2023-09-06 19:34:17,5.7,True
L00004510,S000759,2023-09-06 19:17:09,4.9,True
L00004511,S000759,2023-09-07 17:00:00,7.0,True
L00004512,S000760,2023-07-25 21:00:00,5.7,True
L00004513,S000760,2023-07-26 05:00:00,6.2,True
L00004514,S000760,2023-07-26 22:00:00,3.7,True
L00004515,S000761,2024-07-17 11:00:00,6.0,True
L00004516,S000761,2024-07-17 16:36:00,3.9,True
L00004517,S000761,2024-07-18 18:12:00,4.8,True
L00004518,S000761,2024-07-19 01:48:00,2.8,True
L00004519,S000761,2024-07-19 06:24:00,7.1,True
L00004520,S000761,2024-07-19 21:00:00,7.4,True
L00004521,S000762,2024-12-19 05:00:00,5.5,True
L00004522,S000762,2024-12-19 10:00:00,2.9,True
L00004523,S000762,2024-12-20 03:00:00,2.4,True
L00004524,S000762,2024-12-20 04:00:00,7.2,True
L00004525,S000763,2023-07-23 21:00:00,2.3,True
L00004526,S000763,2023-07-23 19:00:00,6.6,True
L00004527,S000763,2023-07-24 17:00:00,2.7,True
L00004528,S000764,2023-12-06 09:00:00,7.5,True
L00004529,S000764,2023-12-07 04:00:00,-0.8,False
L00004530,S000764,2023-12-06 17:00:00,5.0,True
L00004531,S000764,2023-12-07 14:00:00,6.6,True
L00004532,S000765,2023-02-08 11:00:00,4.2,True
L00004533,S000765,2023-02-09 11:00:00,2.6,True
L00004534,S000765,2023-02-09 05:00:00,6.3,True
L00004535,S000765,2023-02-10 00:00:00,5.1,True
L00004536,S000765,2023-02-10 11:00:00,3.5,True
L00004537,S000765,2023-02-10 12:00:00,6.5,True
L00004538,S000765,2023-02-11 03:00:00,3.4,True
L00004539,S000766,2023-07-14 00:00:00,4.5,True
L00004540,S000766,2023-07-14 18:24:00,4.6,True
L00004541,S000766,2023-07-16 01:48:00,5.1,True
L00004542,S000766,2023-07-16 03:12:00,6.1,True
L00004543,S000766,2023-07-16 16:36:00,7.2,True
L00004544,S000766,2023-07-17 15:00:00,3.0,True
L00004545,S000767,2022-09-13 14:00:00,2.7,True
L00004546,S000767,2022-09-14 09:00:00,2.6,True
L00004547,S000767,2022-09-14 14:00:00,3.0,True
L00004548,S000767,2022-09-14 17:00:00,5.4,True
L00004549,S000767,2022-09-15 04:00:00,7.3,True
L00004550,S000767,2022-09-15 23:00:00,5.0,True
L00004551,S000767,2022-09-16 23:00:00,6.9,True
L00004552,S000767,2022-09-17 01:00:00,4.7,True
L00004553,S000767,2022-09-17 00:00:00,6.1,True
L00004554,S000767,2022-09-17 23:00:00,6.3,True
L00004555,S000767,2022-09-18 22:00:00,3.2,True
L00004556,S000768,2023-10-21 06:00:00,3.0,True
L00004557,S000768,2023-10-22 07:00:00,5.4,True
L00004558,S000768,2023-10-23 05:00:00,3.9,True
L00004559,S000768,2023-10-23 08:00:00,2.5,True
L00004560,S000769,2024-05-22 12:00:00,4.6,True
L00004561,S000769,2024-05-23 04:00:00,6.6,True
L00004562,S000769,2024-05-23 23:00:00,5.5,True
L00004563,S000769,2024-05-24 11:00:00,7.1,True
L00004564,S000769,2024-05-24 12:00:00,4.5,True
L00004565,S000770,2024-05-01 10:00:00,4.6,True
L00004566,S000770,2024-05-01 22:36:00,3.1,True
L00004567,S000770,2024-05-02 14:12:00,2.8,True
L00004568,S000770,2024-05-03 03:48:00,2.4,True
L00004569,S000770,2024-05-02 14:24:00,7.0,True
L00004570,S000770,2024-05-03 13:00:00,9.8,False
L00004571,S000771,2023-05-19 08:00:00,3.2,True
L00004572,S000771,2023-05-19 13:17:09,5.7,True
L00004573,S000771,2023-05-20 04:34:17,7.1,True
L00004574,S000771,2023-05-21 04:51:26,7.5,True
L00004575,S000771,2023-05-21 00:08:34,3.3,True
L00004576,S000771,2023-05-22 00:25:43,6.2,True
L00004577,S000771,2023-05-22 02:42:51,5.9,True
L00004578,S000771,2023-05-22 06:00:00,4.2,True
L00004579,S000772,2022-06-01 04:00:00,2.3,True
L00004580,S000772,2022-06-01 17:17:09,2.4,True
L00004581,S000772,2022-06-01 23:34:17,5.5,True
L00004582,S000772,2022-06-02 10:51:26,4.8,True
L00004583,S000772,2022-06-03 05:08:34,5.1,True
L00004584,S000772,2022-06-03 04:25:43,2.3,True
L00004585,S000772,2022-06-03 21:42:51,4.6,True
L00004586,S000772,2022-06-04 06:00:00,6.2,True
L00004587,S000773,2023-12-30 07:00:00,3.6,True
L00004588,S000773,2023-12-30 19:00:00,6.7,True
L00004589,S000773,2023-12-31 10:00:00,5.5,True
L00004590,S000773,2024-01-01 01:00:00,3.4,True
L00004591,S000773,2024-01-01 15:00:00,3.6,True
L00004592,S000773,2024-01-01 13:00:00,5.7,True
L00004593,S000773,2024-01-02 16:00:00,6.8,True
L00004594,S000774,2023-12-07 07:00:00,6.3,True
L00004595,S000774,2023-12-07 22:00:00,2.5,True
L00004596,S000774,2023-12-08 01:00:00,5.2,True
L00004597,S000774,2023-12-08 17:00:00,2.6,True
L00004598,S000774,2023-12-09 01:00:00,6.1,True
L00004599,S000774,2023-12-09 12:00:00,2.6,True
L00004600,S000774,2023-12-10 01:00:00,7.2,True
L00004601,S000774,2023-12-11 09:00:00,6.1,True
L00004602,S000774,2023-12-11 23:00:00,5.0,True
L00004603,S000775,2023-12-29 15:00:00,5.4,True
L00004604,S000775,2023-12-30 00:42:51,7.3,True
L00004605,S000775,2023-12-30 13:25:43,6.6,True
L00004606,S000775,2023-12-31 02:08:34,4.7,True
L00004607,S000775,2023-12-31 09:51:26,6.2,True
L00004608,S000775,2023-12-31 23:34:17,5.5,True
L00004609,S000775,2024-01-02 07:17:09,5.0,True
L00004610,S000775,2024-01-02 00:00:00,3.3,True
L00004611,S000776,2024-01-16 11:00:00,3.7,True
L00004612,S000776,2024-01-16 17:40:00,6.8,True
L00004613,S000776,2024-01-17 17:20:00,4.8,True
L00004614,S000776,2024-01-17 16:00:00,4.9,True
L00004615,S000776,2024-01-18 00:40:00,7.3,True
L00004616,S000776,2024-01-18 23:20:00,5.7,True
L00004617,S000776,2024-01-19 04:00:00,7.2,True
L00004618,S000776,2024-01-19 04:40:00,4.8,True
L00004619,S000776,2024-01-19 16:20:00,3.1,True
L00004620,S000776,2024-01-20 04:00:00,7.3,True
L00004621,S000777,2024-01-12 09:00:00,3.9,True
L00004622,S000777,2024-01-13 08:36:00,2.6,True
L00004623,S000777,2024-01-13 10:12:00,4.8,True
L00004624,S000777,2024-01-13 10:48:00,6.9,True
L00004625,S000777,2024-01-14 07:24:00,7.3,True
L00004626,S000777,2024-01-14 23:00:00,7.3,True
L00004627,S000778,2023-01-23 11:00:00,2.8,True
L00004628,S000778,2023-01-23 22:00:00,7.6,True
L00004629,S000778,2023-01-24 12:00:00,5.9,True
L00004630,S000778,2023-01-24 22:00:00,3.8,True
L00004631,S000779,2024-04-18 22:00:00,4.6,True
L00004632,S000779,2024-04-18 18:24:00,4.0,True
L00004633,S000779,2024-04-19 13:48:00,7.5,True
L00004634,S000779,2024-04-19 20:12:00,7.5,True
L00004635,S000779,2024-04-21 03:36:00,3.9,True
L00004636,S000779,2024-04-21 01:00:00,4.9,True
L00004637,S000780,2024-12-16 16:00:00,5.6,True
L00004638,S000780,2024-12-17 04:00:00,7.1,True
L00004639,S000780,2024-12-18 01:00:00,2.7,True
L00004640,S000780,2024-12-18 12:00:00,4.1,True
L00004641,S000781,2023-06-30 16:00:00,6.3,True
L00004642,S000781,2023-06-30 22:00:00,6.0,True
L00004643,S000781,2023-07-01 08:00:00,3.4,True
L00004644,S000781,2023-07-01 22:00:00,3.6,True
L00004645,S000782,2023-08-04 01:00:00,3.4,True
L00004646,S000782,2023-08-05 05:00:00,7.3,True
L00004647,S000782,2023-08-05 07:00:00,4.3,True
L00004648,S000783,2022-12-19 07:00:00,4.1,True
L00004649,S000783,2022-12-19 18:00:00,4.1,True
L00004650,S000783,2022-12-20 17:00:00,2.3,True
L00004651,S000784,2024-06-22 08:00:00,4.5,True
L00004652,S000784,2024-06-23 07:00:00,7.6,True
L00004653,S000784,2024-06-22 20:00:00,5.8,True
L00004654,S000784,2024-06-23 13:00:00,6.3,True
L00004655,S000785,2022-07-14 05:00:00,5.7,True
L00004656,S000785,2022-07-14 20:00:00,0.7,False
L00004657,S000785,2022-07-15 17:00:00,4.3,True
L00004658,S000786,2024-08-18 14:00:00,2.9,True
L00004659,S000786,2024-08-18 16:36:00,6.9,True
L00004660,S000786,2024-08-19 05:12:00,3.1,True
L00004661,S000786,2024-08-19 12:48:00,5.1,True
L00004662,S000786,2024-08-19 20:24:00,2.5,True
L00004663,S000786,2024-08-20 18:00:00,2.7,True
L00004664,S000787,2024-06-16 05:00:00,2.8,True
L00004665,S000787,2024-06-17 02:00:00,7.4,True
L00004666,S000787,2024-06-17 05:00:00,6.8,True
L00004667,S000787,2024-06-17 17:00:00,6.6,True
L00004668,S000787,2024-06-18 06:00:00,3.4,True
L00004669,S000787,2024-06-19 06:00:00,6.6,True
L00004670,S000787,2024-06-19 15:00:00,6.9,True
L00004671,S000787,2024-06-20 11:00:00,3.9,True
L00004672,S000787,2024-06-20 05:00:00,7.4,True
L00004673,S000787,2024-06-21 08:00:00,2.6,True
L00004674,S000787,2024-06-21 09:00:00,3.1,True
L00004675,S000788,2024-03-13 02:00:00,3.8,True
L00004676,S000788,2024-03-14 02:42:51,4.5,True
L00004677,S000788,2024-03-14 10:25:43,7.6,True
L00004678,S000788,2024-03-15 07:08:34,5.2,True
L00004679,S000788,2024-03-16 02:51:26,5.0,True
L00004680,S000788,2024-03-16 08:34:17,3.7,True
L00004681,S000788,2024-03-16 13:17:09,6.1,True
L00004682,S000788,2024-03-17 23:00:00,2.4,True
L00004683,S000789,2022-09-01 20:00:00,6.7,True
L00004684,S000789,2022-09-01 13:00:00,2.4,True
L00004685,S000789,2022-09-02 04:00:00,5.2,True
L00004686,S000790,2024-01-13 03:00:00,6.7,True
L00004687,S000790,2024-01-14 06:42:51,5.9,True
L00004688,S000790,2024-01-15 02:25:43,3.0,True
L00004689,S000790,2024-01-15 03:08:34,6.4,True
L00004690,S000790,2024-01-16 04:51:26,3.4,True
L00004691,S000790,2024-01-15 22:34:17,4.0,True
L00004692,S000790,2024-01-16 16:17:09,6.7,True
L00004693,S000790,2024-01-17 04:00:00,5.2,True
L00004694,S000791,2024-10-12 01:00:00,5.6,True
L00004695,S000791,2024-10-13 05:00:00,3.1,True
L00004696,S000791,2024-10-13 22:00:00,7.5,True
L00004697,S000792,2024-02-28 13:00:00,5.5,True
L00004698,S000792,2024-02-28 16:00:00,3.7,True
L00004699,S000792,2024-02-29 00:00:00,2.5,True
L00004700,S000793,2023-01-14 21:00:00,7.6,True
L00004701,S000793,2023-01-15 01:42:51,5.0,True
L00004702,S000793,2023-01-16 00:25:43,4.8,True
L00004703,S000793,2023-01-16 15:08:34,6.4,True
L00004704,S000793,2023-01-16 09:51:26,3.0,True
L00004705,S000793,2023-01-17 11:34:17,5.3,True
L00004706,S000793,2023-01-17 15:17:09,5.2,True
L00004707,S000793,2023-01-18 03:00:00,2.8,True
L00004708,S000794,2023-12-09 19:00:00,2.3,True
L00004709,S000794,2023-12-09 20:00:00,7.5,True
L00004710,S000794,2023-12-10 13:00:00,7.3,True
L00004711,S000794,2023-12-11 13:00:00,6.4,True
L00004712,S000795,2022-11-04 09:00:00,3.0,True
L00004713,S000795,2022-11-04 21:40:00,6.2,True
L00004714,S000795,2022-11-05 00:20:00,2.8,True
L00004715,S000795,2022-11-05 16:00:00,5.7,True
L00004716,S000795,2022-11-06 09:40:00,4.2,True
L00004717,S000795,2022-11-07 02:20:00,6.6,True
L00004718,S000795,2022-11-07 03:00:00,3.6,True
L00004719,S000795,2022-11-07 10:40:00,5.8,True
L00004720,S000795,2022-11-08 11:20:00,3.6,True
L00004721,S000795,2022-11-08 02:00:00,6.2,True
L00004722,S000796,2024-10-20 03:00:00,4.4,True
L00004723,S000796,2024-10-21 06:00:00,4.6,True
L00004724,S000796,2024-10-21 13:00:00,2.5,True
L00004725,S000796,2024-10-22 11:00:00,3.9,True
L00004726,S000796,2024-10-22 08:00:00,4.7,True
L00004727,S000796,2024-10-22 16:00:00,2.9,True
L00004728,S000796,2024-10-23 02:00:00,4.7,True
L00004729,S000796,2024-10-23 22:00:00,6.9,True
L00004730,S000796,2024-10-24 04:00:00,5.4,True
L00004731,S000796,2024-10-24 17:00:00,2.7,True
L00004732,S000796,2024-10-25 12:00:00,3.3,True
L00004733,S000797,2024-01-25 20:00:00,4.2,True
L00004734,S000797,2024-01-25 15:00:00,5.2,True
L00004735,S000797,2024-01-26 04:00:00,5.5,True
L00004736,S000797,2024-01-26 13:00:00,6.6,True
L00004737,S000798,2023-10-02 22:00:00,4.9,True
L00004738,S000798,2023-10-03 01:00:00,6.9,True
L00004739,S000798,2023-10-03 16:00:00,6.8,True
L00004740,S000798,2023-10-04 06:00:00,4.5,True
L00004741,S000798,2023-10-04 22:00:00,4.1,True
L00004742,S000798,2023-10-05 11:00:00,5.0,True
L00004743,S000798,2023-10-05 07:00:00,5.4,True
L00004744,S000799,2023-06-19 01:00:00,4.1,True
L00004745,S000799,2023-06-20 00:20:00,2.9,True
L00004746,S000799,2023-06-20 13:40:00,3.6,True
L00004747,S000799,2023-06-20 20:00:00,7.4,True
L00004748,S000799,2023-06-21 14:20:00,3.9,True
L00004749,S000799,2023-06-22 08:40:00,3.2,True
L00004750,S000799,2023-06-22 12:00:00,4.8,True
L00004751,S000799,2023-06-23 14:20:00,4.0,True
L00004752,S000799,2023-06-23 23:40:00,2.5,True
L00004753,S000799,2023-06-24 07:00:00,4.0,True
L00004754,S000800,2024-03-18 00:00:00,2.7,True
L00004755,S000800,2024-03-19 10:00:00,3.9,True
L00004756,S000800,2024-03-19 13:00:00,5.9,True
L00004757,S000801,2023-09-20 11:00:00,3.3,True
L00004758,S000801,2023-09-20 17:42:51,5.0,True
L00004759,S000801,2023-09-21 05:25:43,3.8,True
L00004760,S000801,2023-09-22 00:08:34,6.2,True
L00004761,S000801,2023-09-22 08:51:26,2.7,True
L00004762,S000801,2023-09-22 20:34:17,5.9,True
L00004763,S000801,2023-09-24 04:17:09,3.6,True
L00004764,S000801,2023-09-24 13:00:00,4.9,True
L00004765,S000802,2023-08-09 23:00:00,5.3,True
L00004766,S000802,2023-08-09 22:00:00,3.4,True
L00004767,S000802,2023-08-10 14:00:00,6.3,True
L00004768,S000803,2022-09-08 00:00:00,6.7,True
L00004769,S000803,2022-09-09 00:00:00,6.0,True
L00004770,S000803,2022-09-09 13:00:00,3.3,True
L00004771,S000804,2024-09-19 08:00:00,4.0,True
L00004772,S000804,2024-09-19 14:00:00,7.2,True
L00004773,S000804,2024-09-20 16:00:00,3.0,True
L00004774,S000804,2024-09-21 00:00:00,3.3,True
L00004775,S000804,2024-09-21 04:00:00,5.0,True
L00004776,S000804,2024-09-22 11:00:00,2.7,True
L00004777,S000804,2024-09-22 06:00:00,3.4,True
L00004778,S000804,2024-09-23 00:00:00,7.4,True
L00004779,S000804,2024-09-23 19:00:00,7.6,True
L00004780,S000804,2024-09-23 13:00:00,4.3,True
L00004781,S000804,2024-09-24 07:00:00,7.3,True
L00004782,S000805,2024-03-19 20:00:00,7.2,True
L00004783,S000805,2024-03-20 00:00:00,5.0,True
L00004784,S000805,2024-03-20 12:00:00,4.7,True
L00004785,S000805,2024-03-20 17:00:00,2.5,True
L00004786,S000805,2024-03-21 01:00:00,6.2,True
L00004787,S000806,2024-03-06 10:00:00,2.9,True
L00004788,S000806,2024-03-06 10:40:00,2.3,True
L00004789,S000806,2024-03-07 04:20:00,7.7,True
L00004790,S000806,2024-03-07 17:00:00,6.6,True
L00004791,S000806,2024-03-07 23:40:00,6.5,True
L00004792,S000806,2024-03-08 22:20:00,5.1,True
L00004793,S000806,2024-03-08 19:00:00,3.9,True
L00004794,S000806,2024-03-09 04:40:00,3.1,True
L00004795,S000806,2024-03-09 19:20:00,3.8,True
L00004796,S000806,2024-03-10 19:00:00,4.3,True
L00004797,S000807,2024-08-10 18:00:00,2.7,True
L00004798,S000807,2024-08-11 06:00:00,2.4,True
L00004799,S000807,2024-08-11 01:00:00,2.9,True
L00004800,S000808,2023-12-03 12:00:00,5.7,True
L00004801,S000808,2023-12-04 04:00:00,6.6,True
L00004802,S000808,2023-12-04 06:00:00,4.8,True
L00004803,S000809,2023-10-21 23:00:00,6.3,True
L00004804,S000809,2023-10-22 04:00:00,2.9,True
L00004805,S000809,2023-10-22 03:00:00,6.4,True
L00004806,S000810,2022-12-04 04:00:00,4.5,True
L00004807,S000810,2022-12-05 10:42:51,7.7,True
L00004808,S000810,2022-12-05 17:25:43,3.2,True
L00004809,S000810,2022-12-05 19:08:34,5.9,True
L00004810,S000810,2022-12-07 02:51:26,3.2,True
L00004811,S000810,2022-12-06 22:34:17,6.2,True
L00004812,S000810,2022-12-08 08:17:09,5.0,True
L00004813,S000810,2022-12-08 07:00:00,6.0,True
L00004814,S000811,2023-05-09 19:00:00,6.2,True
L00004815,S000811,2023-05-10 06:54:33,3.0,True
L00004816,S000811,2023-05-10 13:49:05,6.8,True
L00004817,S000811,2023-05-10 18:43:38,3.1,True
L00004818,S000811,2023-05-11 09:38:11,3.9,True
L00004819,S000811,2023-05-11 10:32:44,3.6,True
L00004820,S000811,2023-05-12 03:27:16,4.3,True
L00004821,S000811,2023-05-12 13:21:49,3.7,True
L00004822,S000811,2023-05-13 02:16:22,4.9,True
L00004823,S000811,2023-05-13 21:10:55,4.5,True
L00004824,S000811,2023-05-14 02:05:27,7.6,True
L00004825,S000811,2023-05-14 01:00:00,2.6,True
L00004826,S000812,2023-02-17 04:00:00,4.8,True
L00004827,S000812,2023-02-17 22:20:00,3.8,True
L00004828,S000812,2023-02-18 19:40:00,4.3,True
L00004829,S000812,2023-02-18 18:00:00,3.2,True
L00004830,S000812,2023-02-19 20:20:00,7.1,True
L00004831,S000812,2023-02-19 21:40:00,2.4,True
L00004832,S000812,2023-02-20 22:00:00,7.1,True
L00004833,S000812,2023-02-21 07:20:00,5.4,True
L00004834,S000812,2023-02-21 15:40:00,4.1,True
L00004835,S000812,2023-02-22 09:00:00,6.2,True
L00004836,S000813,2024-02-20 15:00:00,2.9,True
L00004837,S000813,2024-02-20 16:00:00,7.5,True
L00004838,S000813,2024-02-21 06:00:00,1.4,False
L00004839,S000813,2024-02-21 04:00:00,6.6,True
L00004840,S000814,2024-08-30 04:00:00,3.0,True
L00004841,S000814,2024-08-30 22:00:00,3.1,True
L00004842,S000814,2024-08-31 03:00:00,6.1,True
L00004843,S000814,2024-08-31 16:00:00,5.8,True
L00004844,S000815,2024-08-26 20:00:00,6.0,True
L00004845,S000815,2024-08-26 09:00:00,3.1,True
L00004846,S000815,2024-08-27 15:00:00,3.6,True
L00004847,S000815,2024-08-27 07:00:00,6.8,True
L00004848,S000816,2023-05-16 07:00:00,5.6,True
L00004849,S000816,2023-05-17 00:00:00,2.3,True
L00004850,S000816,2023-05-17 14:00:00,7.1,True
L00004851,S000817,2024-03-01 23:00:00,2.8,True
L00004852,S000817,2024-03-01 15:00:00,7.4,True
L00004853,S000817,2024-03-02 12:00:00,3.7,True
L00004854,S000818,2023-09-28 23:00:00,6.6,True
L00004855,S000818,2023-09-29 03:00:00,6.0,True
L00004856,S000818,2023-09-29 03:00:00,7.1,True
L00004857,S000819,2024-06-30 01:00:00,4.2,True
L00004858,S000819,2024-07-01 09:24:00,6.5,True
L00004859,S000819,2024-07-01 16:48:00,6.6,True
L00004860,S000819,2024-07-01 20:12:00,3.1,True
L00004861,S000819,2024-07-02 20:36:00,4.3,True
L00004862,S000819,2024-07-03 13:00:00,4.3,True
L00004863,S000820,2023-03-03 20:00:00,4.3,True
L00004864,S000820,2023-03-03 17:00:00,4.5,True
L00004865,S000820,2023-03-04 02:00:00,6.7,True
L00004866,S000820,2023-03-04 16:00:00,4.3,True
L00004867,S000820,2023-03-05 02:00:00,2.6,True
L00004868,S000820,2023-03-05 20:00:00,3.3,True
L00004869,S000820,2023-03-06 12:00:00,7.5,True
L00004870,S000820,2023-03-06 14:00:00,2.7,True
L00004871,S000820,2023-03-07 09:00:00,4.2,True
L00004872,S000821,2024-02-16 13:00:00,7.2,True
L00004873,S000821,2024-02-17 02:00:00,5.3,True
L00004874,S000821,2024-02-17 17:00:00,3.2,True
L00004875,S000821,2024-02-18 05:00:00,4.3,True
L00004876,S000822,2024-10-02 22:00:00,4.2,True
L00004877,S000822,2024-10-03 02:00:00,4.6,True
L00004878,S000822,2024-10-03 04:00:00,4.4,True
L00004879,S000822,2024-10-03 00:00:00,5.9,True
L00004880,S000823,2023-05-24 23:00:00,5.2,True
L00004881,S000823,2023-05-25 11:00:00,6.3,True
L00004882,S000823,2023-05-25 23:00:00,6.4,True
L00004883,S000824,2024-05-02 21:00:00,3.3,True
L00004884,S000824,2024-05-03 01:00:00,2.4,True
L00004885,S000824,2024-05-03 08:00:00,2.8,True
L00004886,S000825,2024-03-28 18:00:00,3.2,True
L00004887,S000825,2024-03-28 11:00:00,4.1,True
L00004888,S000825,2024-03-28 17:00:00,2.4,True
L00004889,S000825,2024-03-29 06:00:00,4.5,True
L00004890,S000826,2024-03-22 21:00:00,7.3,True
L00004891,S000826,2024-03-23 10:00:00,5.9,True
L00004892,S000826,2024-03-23 08:00:00,7.7,True
L00004893,S000826,2024-03-24 11:00:00,7.1,True
L00004894,S000827,2024-01-24 14:00:00,3.1,True
L00004895,S000827,2024-01-24 23:40:00,7.6,True
L00004896,S000827,2024-01-25 10:20:00,6.8,True
L00004897,S000827,2024-01-25 19:00:00,5.0,True
L00004898,S000827,2024-01-26 05:40:00,7.6,True
L00004899,S000827,2024-01-26 22:20:00,2.8,True
L00004900,S000827,2024-01-27 05:00:00,3.9,True
L00004901,S000827,2024-01-27 18:40:00,5.7,True
L00004902,S000827,2024-01-27 23:20:00,4.2,True
L00004903,S000827,2024-01-28 03:00:00,7.3,True
L00004904,S000828,2022-10-08 21:00:00,6.8,True
